driverID,lat,lon
3434630,49.83783,23.9765
1718644,49.84083,24.02735
2884000,49.84233,24.03499
1367082,49.83858,24.0313
892232,49.85505,24.01687
643425,49.78333,24.05997
3399821,49.86224,23.87672
2812601,49.83642,24.04256
3702362,49.82095,23.91698
385373,49.82021,24.14612
3521854,49.8725,23.94594
1601792,49.79129,24.0705
3209367,49.78134,24.06235
2869627,49.82711,24.04695
1136110,49.85575,24.02928
1754415,49.88611,24.08916
1055148,49.79417,24.02115
923000,49.84352,23.95944
1734390,49.85812,24.03647
1313102,49.80291,23.98024
3565587,49.78499,24.05306
2433564,49.69121,24.22185
1967584,49.81635,24.08319
1124120,49.81205,24.00158
876693,49.83075,24.04924
3505566,49.8677,24.04327
3316818,49.87343,24.0601
2054925,49.87315,24.04791
3091998,49.82775,23.96906
2525336,49.83951,24.03236
383339,49.86693,24.04148
3164395,49.83914,23.87094
3383891,49.82193,23.97854
824314,49.87036,23.95506
3852059,49.76642,24.05806
3064598,49.79417,24.02115
1025501,49.81594,24.001
1167937,49.82511,23.91435
1041760,49.83834,24.06387
2039541,49.85545,24.02409
1110052,49.82242,24.00731
1685081,49.8251,23.92198
2632291,49.8375,24.05807
3739528,49.84368,24.03679
2678463,49.8751,24.04691
1691690,49.82281,24.00749
2948767,49.83327,23.88693
3483686,49.82477,24.13676
1210940,49.85645,24.04207
2353810,49.87088,24.03134
3794826,49.83064,23.96947
1097771,49.83648,24.03017
820740,49.8349,24.03193
3630020,49.82697,24.01318
1737895,49.82487,24.05164
3598913,49.81953,24.00711
3519662,49.8466,24.02584
1391278,49.81372,23.96011
1393283,49.83937,24.00686
3086625,49.80945,24.01504
1985104,49.7837,24.06741
3775195,49.86982,23.95737
604905,49.79609,24.04018
3687381,49.80363,24.00577
3593418,49.84861,23.9978
1387692,49.84183,24.02757
1938029,49.83611,23.99574
3607822,49.81842,24.00176
3092926,49.72369,23.90164
3536719,49.84016,24.02217
1894515,49.84593,24.02829
3973338,49.78329,24.06748
2539821,49.8074,23.9772
1150833,49.86012,24.06309
1893866,49.82616,23.96109
3094964,49.82332,23.95332
2975859,49.87109,24.00189
1666799,49.81039,24.00126
2319313,49.81267,23.97752
2764420,49.7858,24.05978
1749620,49.82744,23.99008
3198144,49.79834,24.02444
3959650,49.85161,24.05166
1146605,49.86653,24.02963
388980,49.77397,24.01197
1183731,49.88983,23.86608
1991224,49.78497,24.02371
905860,49.8731,24.05849
1977469,49.79353,24.06072
2597352,49.80711,23.97939
1542914,49.80386,23.98878
1361206,49.84686,24.0008
3116507,49.80898,23.98416
3956665,49.86742,24.01121
2209299,49.84158,24.02596
3564910,49.82653,24.00543
2643704,49.86666,24.02659
3193652,49.8242,23.96915
2592909,49.86167,23.96322
2323139,49.84118,24.04831
3033198,49.77524,23.90527
2002251,49.80303,24.00117
1612857,49.81588,23.99594
3828402,49.83721,24.02171
2050072,49.78882,24.04712
2314088,49.80624,23.98362
978546,49.8116,23.98265
1502876,49.81532,24.16801
1665686,49.78862,24.01702
3687672,49.83048,24.03218
2996892,49.84915,23.9612
1337758,49.81576,24.05334
1708094,49.72733,23.98771
1017842,49.7951,24.059
3175857,49.83292,24.02493
3384915,49.80445,24.04738
3214159,49.86676,24.00103
1022494,49.85753,24.07293
3245372,49.8496,24.02478
2601947,49.82428,23.95438
1949521,49.83889,24.03047
977822,49.83969,23.9943
1893979,49.80391,23.97948
2748901,49.82227,23.97027
963685,49.8495,24.02394
2196892,49.84311,24.02748
778017,49.84263,24.00094
2693340,49.83598,24.03182
1861980,49.80002,24.04402
672075,49.80218,23.98666
3193786,49.84687,24.0322
1360313,49.79083,24.06649
1941062,49.82242,24.07923
3034843,49.85401,24.02906
1981304,49.86502,24.01337
716019,49.83696,24.03858
1107795,49.82044,24.00648
3037966,49.83826,24.03191
3453247,49.76678,24.08428
3242635,49.81002,24.1388
3923927,49.8733,24.12475
540825,49.86727,24.01191
2789182,49.84488,24.02793
3811930,49.87554,23.93407
1942621,49.86169,24.05161
3698255,49.82372,24.07849
1560923,49.84132,24.04576
3788871,49.82637,24.07676
898590,49.80317,23.9955
1173347,49.90668,24.09632
941682,49.82349,24.13748
690012,49.86078,24.00877
1604959,49.87285,24.04497
1114766,49.80169,24.02279
334292,49.81444,23.98767
3052827,49.81668,23.97283
3833963,49.83054,23.98107
3221764,49.84102,24.02924
3483557,49.8657,24.05464
429754,49.78924,24.14085
1111205,49.81369,23.95995
3686642,49.89759,23.94643
2949540,49.85494,24.04046
3083345,49.80394,23.9929
3590212,49.84364,24.02469
3969643,49.87209,24.05616
1647646,49.81085,23.99699
2266146,49.80711,23.97887
1745617,49.82737,24.0473
3031402,49.83017,23.96334
3399154,49.84568,23.97796
2705742,49.81263,23.98594
2290102,49.84394,24.02749
2392593,49.87599,23.93611
2697442,49.8633,24.0153
663101,49.83918,24.03682
843777,49.84378,24.01706
1576233,49.8389,23.9692
853508,49.7937,24.06199
2526817,49.81669,24.04244
2705489,49.81905,24.02901
3264778,49.82309,24.13636
831197,49.77671,24.08848
1696162,49.82516,23.95786
559137,49.82052,24.02692
3534767,49.75084,23.94277
1705804,49.84278,24.07505
3077569,49.85707,24.02791
703278,49.78886,23.86874
2337054,49.78391,24.05542
3995102,49.83268,24.01032
719039,49.8292,23.93242
3684839,49.86614,24.0037
3942923,49.81446,24.04247
777790,49.79702,24.05402
539695,49.83409,24.03989
2061344,49.84929,24.02431
3705457,49.79782,24.05254
3814163,49.81091,24.01891
242136,49.82623,24.07588
1108725,49.82158,23.97119
2937878,49.78794,24.05078
2377468,49.75236,24.00701
1443194,49.82974,23.9642
3110732,49.86793,24.05784
3430190,49.83754,24.0329
949215,49.8311,24.07253
1148776,49.85124,23.97169
3095369,49.81085,24.15001
3891327,49.80958,24.05009
3032166,49.80981,24.04654
1370787,49.87269,23.9446
3477666,49.87331,24.05928
3068321,49.84699,24.03883
3841203,49.79038,24.06964
1614304,49.81092,23.99801
3233074,49.82999,23.9699
2579383,49.79997,23.99787
662139,49.78428,23.9786
1711492,49.82853,24.0183
1336163,49.828,23.98719
3154704,49.78157,24.06774
3681657,49.80311,24.0106
2998695,49.82782,23.99484
3132896,49.81394,24.06139
946220,49.84395,24.02458
3788098,49.83683,24.02801
3324031,49.84449,24.0189
3474887,49.82378,23.965
3038540,49.83488,23.87785
1356215,49.87043,23.94548
901152,49.81279,23.97597
1939723,49.84805,24.00091
3561150,49.83209,23.98135
3499452,49.8086,23.99639
2916851,49.84309,24.02358
2981964,49.8595,24.01891
2957788,49.86021,23.89797
227378,49.84636,24.01099
1247528,49.78391,24.05524
2292303,49.81365,24.07397
3560317,49.77389,24.01116
2159721,49.84955,23.98306
1739126,49.82257,24.07698
2159796,49.82344,23.9679
1541021,49.77717,24.01278
2772496,49.84674,24.0287
1925229,49.83868,23.97371
2934240,49.86701,23.85275
3636931,49.8699,24.02344
2958803,49.83889,24.03413
2678189,49.82478,24.08378
675113,49.80943,23.98902
2456581,49.83588,24.0322
2618684,49.86586,23.96389
1538800,49.8445,24.0293
1082446,49.79568,24.05838
2872307,49.84009,24.03338
1522509,49.85545,24.02409
2818828,49.8189,24.06673
2166234,49.83951,24.03236
3055620,49.87334,24.06115
2903347,49.91121,24.05423
1813668,49.836,24.02876
2746790,49.86046,24.01765
2436787,49.79794,24.03981
565691,49.7727,24.12356
3251838,49.8699,24.02344
2117924,49.81414,24.07366
649901,49.85368,23.99066
684256,49.84466,23.9711
3351216,49.83487,24.05089
3841294,49.83906,24.02722
2980262,49.84031,24.03403
2817089,49.83132,24.02998
640847,49.78395,24.06705
3929682,49.79558,24.06052
661666,49.79699,24.13425
1745645,49.80413,23.99321
3778688,49.83656,24.05343
3022434,49.83754,24.03115
360988,49.81966,23.99083
1116906,49.80176,24.06588
3774954,49.81738,24.13266
3757464,49.81738,24.14245
3222130,49.80136,24.05045
1604773,49.78274,24.06564
3143358,49.81631,24.00093
1066776,49.81647,23.89674
1402255,49.828,24.00238
3574358,49.81635,24.00188
3589891,49.8114,24.05188
1496776,49.84331,24.09734
2833174,49.84274,23.99853
2660560,49.82833,24.06972
1227353,49.77302,24.01241
2972136,49.82064,24.02003
3818685,49.88081,24.03414
1888066,49.81074,24.00193
3888327,49.84716,24.00095
3712816,49.79435,24.01935
3188080,49.8044,24.07405
3246779,49.8485,23.96124
3870803,49.80775,24.07297
3075679,49.81742,23.97341
3478008,49.83035,23.97229
3953441,49.82801,24.04844
2270266,49.82684,23.97431
474473,49.80803,23.98288
1757434,49.82721,23.97418
2360345,49.87194,23.94276
1063706,49.81105,23.99724
2753221,49.78168,23.65888
3656032,49.84367,24.03825
1429160,49.8435,24.02702
920077,49.84436,24.02401
732335,49.87272,24.06132
1983712,49.78769,24.05722
868697,49.80717,24.068
3053733,49.79449,24.06635
1671961,49.82091,24.13838
620075,49.83043,23.98174
1684948,49.81728,24.00168
1910661,49.83946,23.99489
3231898,49.82048,24.02702
3630964,49.835,24.05279
2640663,49.84548,24.00887
1285795,49.81372,24.05987
943602,49.80269,24.00005
1272079,49.82492,24.08496
1681092,49.84927,24.02012
3789627,49.90423,23.92747
1607202,49.80527,23.99731
3621580,49.81363,23.96092
3973367,49.81274,24.04933
1514779,49.78862,24.06678
2569246,49.80953,24.01085
3523013,49.83579,24.05928
980528,49.82608,23.99654
3572068,49.90203,23.93312
1048326,49.76995,24.10372
3312564,49.84099,24.0255
1258482,49.89598,24.18994
2781216,49.82942,24.03225
2941320,49.78529,24.05698
1543465,49.86437,24.05245
3919714,49.86963,24.0129
691620,49.80365,24.00523
1030172,49.85928,24.01902
672772,49.83676,24.06064
3969678,49.80017,24.04315
3487170,49.86907,23.91714
1315900,49.80565,24.01296
1581916,49.85643,24.02244
2038261,49.84312,24.02585
296379,49.81394,24.06139
3682828,49.83873,24.03334
566475,49.85163,24.05975
3662940,49.83165,23.87212
3497580,49.82924,24.00841
2918250,49.87934,24.03933
3273699,49.7848,24.0522
1770257,49.77908,23.87679
983009,49.832,24.03535
3951610,49.76642,24.05806
3614403,49.81354,23.91024
3313464,49.76368,24.01014
1519446,49.84422,23.97386
3297683,49.87,23.95611
2401993,49.81737,24.01199
2481050,49.82827,24.01077
1838928,49.81992,23.99546
3738196,49.83972,23.99442
3446393,49.85748,24.01771
3814750,49.80476,24.06379
3209545,49.82576,23.97583
3815462,49.81934,23.92568
668169,49.84508,24.00886
2825872,49.78865,24.01958
2963439,49.83192,24.00118
1088699,49.84446,24.02924
3741040,49.85147,24.05256
2410045,49.81141,24.08028
3614136,49.82787,23.91003
3857940,49.83965,24.0256
570986,49.84104,24.03552
1918470,49.82634,24.03409
1033359,49.83217,23.95117
3345432,49.82366,24.0813
2502065,49.81232,24.058
3367387,49.78768,24.01695
1697095,49.80607,24.00484
1660753,49.85049,24.02121
1660460,49.8396,24.0316
3673543,49.80812,23.98777
960306,49.87149,23.93614
1838398,49.81274,23.89615
3594922,49.83737,24.04313
1821633,49.80764,23.99459
2396499,49.82463,23.96697
3133331,49.83129,23.9707
3635319,49.86525,24.03295
1501115,49.83925,24.0482
1003337,49.8401,24.02792
403406,49.83951,24.03236
2899007,49.77367,24.01119
2795669,49.85551,24.04072
3041726,49.84159,24.02853
3043959,49.88098,24.07216
671943,49.83644,24.0511
3270811,49.82396,24.13979
1167829,49.79644,24.04811
1920586,49.84678,24.02203
3080917,49.87624,23.93812
1495545,49.8677,23.97211
3930735,49.79642,24.06516
3725524,49.8027,23.986
2538255,49.82308,23.96496
2019325,49.83173,24.08094
3071903,49.84879,23.97571
1481189,49.82414,24.00172
3007948,49.79453,24.06058
2675218,49.81667,24.01118
1055544,49.84654,24.01566
3925091,49.83521,23.9949
1340958,49.87654,23.93071
2750119,49.85375,24.04042
705464,49.8264,23.90833
3607301,49.86721,24.05405
3319563,49.84458,24.0403
921771,49.83644,24.0511
3742143,49.85545,24.02409
2134768,49.8148,24.13417
3436894,49.82668,23.98945
2340122,49.8221,23.97192
1564269,49.81662,23.8959
3519904,49.72369,23.90164
759004,49.8375,24.06064
3487712,49.82406,24.04972
2285565,49.83558,24.01927
3497880,49.82813,24.03825
1899097,49.80928,24.00677
1044286,49.82547,24.04522
672161,49.86789,24.00962
3104919,49.77401,24.01259
1381712,49.81073,24.05669
2420199,49.82632,23.97431
1196631,49.85012,24.02343
3314630,49.85402,24.02665
1073636,49.78147,24.05642
3435730,49.82181,24.05739
3574751,49.87224,24.03586
3775237,49.86186,24.04426
1008647,49.83447,24.01409
3549724,49.79417,24.02115
3336621,49.86698,23.95268
3983301,49.83683,24.02801
3879529,49.78414,24.01924
2875362,49.87793,24.06422
2894973,49.8725,23.94594
3981737,49.81064,24.00374
1887803,49.86046,24.01765
3018389,49.8568,24.02045
3119726,49.8074,24.06104
2111471,49.83574,24.07113
1752436,49.85454,23.98426
3984659,49.87145,24.05687
2902382,49.84655,24.00998
2423556,49.77481,24.01448
3558068,49.82651,24.04136
3787824,49.82349,24.13748
3560744,49.84166,23.97483
1132643,49.84052,24.01283
1275165,49.84333,24.02585
660269,49.83951,24.03236
1938564,49.84483,24.03144
2893437,49.87331,24.06211
2211748,49.80367,24.07555
3163272,49.83743,24.02416
3769679,49.85225,24.02807
3924096,49.86372,24.03632
2531653,49.785,24.0777
1388143,49.8627,24.05166
687750,49.83212,23.99393
2020339,49.82095,24.14655
1428903,49.86609,24.26385
944561,49.7735,24.0291
2941331,49.80943,23.98902
2513360,49.90668,24.09632
3046542,49.91522,23.94934
610863,49.83979,24.023
3254875,49.7902,24.05891
2664287,49.85863,24.05018
3381954,49.84145,24.02777
1716858,49.84188,24.02578
1476153,49.85536,24.03536
1261826,49.84155,24.03531
675195,49.81484,23.983
3350086,49.81264,23.97739
1042086,49.84437,24.03026
3853388,49.87233,24.02984
3481467,49.82763,23.96487
3290514,49.83856,24.03468
1181464,49.80958,23.99513
2921367,49.87952,24.04634
1668049,49.86927,24.01013
3519824,49.79937,24.02878
2767608,49.83963,24.05082
1418898,49.83865,24.03493
1966205,49.66616,24.00187
3720246,49.83906,24.02722
3289788,49.87136,24.03885
3335418,49.7999,24.05072
2947268,49.87372,24.05292
625942,49.89052,24.06418
2705509,49.78505,24.06891
1967234,49.81311,24.01762
1461555,49.8492,23.96856
1682175,49.83804,24.03261
1954587,49.81594,24.001
1893563,49.7918,24.06484
2029900,49.81913,24.07812
895107,49.8495,24.02394
800934,49.83979,24.023
2631873,49.80923,23.978
1233305,49.78803,24.05858
2056398,49.86417,24.05238
2264086,49.81708,24.13861
928253,49.79714,24.14235
1561706,49.84717,23.96583
649391,49.78873,24.06148
2145425,49.77698,23.97653
2292319,49.82686,23.90534
1949964,49.83638,24.00119
3569462,49.76677,23.96313
943412,49.79642,24.06516
2902371,49.82857,24.04033
3865785,49.82134,24.01702
3774996,49.83477,24.03564
3051902,49.80336,23.99701
3740672,49.80674,24.00492
1640956,49.76017,24.12749
3364279,49.85773,24.05799
2071890,49.8378,24.03276
390641,49.85939,24.02631
2120653,49.78603,24.02396
677023,49.86012,24.06309
2235475,49.80381,23.99668
767431,49.82901,23.96447
3515811,49.84031,24.02386
3190988,49.83635,24.01188
1018452,49.80617,23.99641
3400725,49.81191,24.04045
3140322,49.76662,24.08525
357266,49.84774,24.04139
2114382,49.8489,24.02438
2366936,49.84084,24.05556
2623344,49.76995,24.10372
1670359,49.81328,24.0739
2192494,49.8392,24.02994
2873472,49.85064,24.0505
3156221,49.84379,23.95904
1098698,49.81112,24.07959
1971264,49.83521,23.9949
3074836,49.89414,24.12418
2581330,49.83044,23.96527
1928775,49.83889,24.03413
623909,49.81599,24.07357
1091696,49.85545,24.02409
2452042,49.7971,24.05152
426804,49.86236,24.06474
1811213,49.83921,24.03223
353501,49.81135,23.98335
3086077,49.83745,24.03
3295005,49.8377,24.00546
2905572,49.86768,24.05362
1282487,49.83393,24.02668
3283056,49.80354,23.99219
3607940,49.92222,23.98234
900296,49.85863,24.05018
3834070,49.78973,24.05513
1704687,49.8451,24.02597
3472480,49.86725,24.05099
2190549,49.75711,24.01099
3089942,49.82109,23.9626
2263736,49.86979,24.03854
2139352,49.85419,24.08546
3336467,49.82618,23.92697
2071452,49.85175,24.05325
1748534,49.85296,24.03509
2371907,49.81164,23.85973
906417,49.83021,23.94375
2787210,49.79939,23.99557
1488511,49.84985,23.96009
1937581,49.83889,24.03413
2924976,49.83852,23.97647
759364,49.82653,23.97355
3374856,49.71217,23.8928
3854618,49.88054,24.03526
1112009,49.87005,23.95695
2199630,49.84915,24.02269
3838864,49.85284,24.02642
1009246,49.83118,23.90745
2074923,49.84952,24.02413
3142996,49.78187,24.05277
396546,49.82779,23.95141
3091429,49.81517,24.06654
3160594,49.84038,24.05322
2918179,49.86093,24.02159
2064640,49.8221,23.97192
1467652,49.8452,24.02959
2625093,49.82552,24.00818
2799366,49.8566,24.02514
2555182,49.86839,23.95086
3538062,49.8613,24.04329
2615572,49.83014,23.97233
2884822,49.7804,23.9626
991770,49.79893,23.99599
3132697,49.8645,23.88939
2397098,49.82605,24.00945
2560179,49.81587,24.0597
2133755,49.78473,24.0603
3052350,49.83887,24.02915
2747428,49.82826,23.99679
656858,49.84336,24.09391
928490,49.82976,23.961
2487354,49.84291,24.00886
3038932,49.83091,23.90751
516777,49.84954,24.02375
2007661,49.79417,24.02115
1178898,49.85503,24.035
3013085,49.79165,24.10867
1905005,49.85876,24.03719
1298113,49.80945,24.01504
3210466,49.86877,23.95143
3405544,49.84588,23.95974
1269305,49.83983,24.03769
495911,49.81785,24.00307
1325025,49.76642,24.05806
3027950,49.84578,24.03424
1641264,49.82449,23.98028
603028,49.83386,24.05225
3552262,49.81372,23.96011
2454230,49.8035,23.99697
2128598,49.84291,24.0263
1123649,49.83272,23.98058
715485,49.79653,24.06527
3367216,49.84249,24.00898
2975369,49.82161,23.86948
3977086,49.87027,24.00267
2823619,49.83072,23.96686
1112685,49.86919,24.05855
1954829,49.81229,24.01342
2902647,49.87005,24.01262
2808022,49.89355,24.0612
1289448,49.9066,23.96411
3656713,49.85636,24.02239
2052010,49.87165,24.06123
3892113,49.8495,24.02394
1540327,49.79941,23.99552
3140463,49.76995,24.10372
3860058,49.83887,24.00183
934928,49.84575,24.00882
3512176,49.80705,23.97896
2233374,49.80617,24.13334
3095492,49.87434,24.0397
3512859,49.86625,24.01539
3876566,49.8687,24.05733
682521,49.86119,24.01814
757797,49.82853,24.01224
347354,49.86012,24.06309
2238746,49.7821,24.05357
3076685,49.86046,24.01765
4011348,49.83551,24.05812
1544407,49.84025,23.97133
809570,49.79853,24.02516
1071145,49.87364,24.01533
1270937,49.81174,24.0389
3072567,49.86972,23.94868
3878765,49.82188,24.03881
1260222,49.83633,24.02778
3787352,49.84907,24.02231
2894024,49.80099,23.9884
664858,49.84923,24.0088
2721588,49.81697,24.02382
901153,49.78258,24.0547
1284004,49.81134,23.97367
1282367,49.82623,24.03455
1128651,49.76675,24.08578
2287950,49.84115,23.96572
2412444,49.8208,23.92209
3458225,49.8398,24.00885
3084163,49.83481,23.87913
2842075,49.78759,24.06197
3107159,49.82175,24.15095
1936562,49.82955,23.97813
2612765,49.80582,24.07165
933533,49.82982,24.03991
3638071,49.82129,24.02011
942217,49.83157,23.99431
2927510,49.83422,24.03631
1827428,49.85258,24.0275
3973054,49.81922,24.01083
525255,49.81361,24.03321
1458001,49.81146,24.13596
374823,49.84003,24.02658
3020277,49.80271,24.073
1292149,49.85141,23.9914
1735402,49.80504,24.14086
2624698,49.80692,23.9781
2172027,49.80002,24.04402
3887485,49.79908,24.04885
1827874,49.819,24.00419
1608490,49.76489,24.01946
3619498,49.78994,24.06008
3074803,49.9053,23.95639
570182,49.78712,24.04879
3352009,49.85921,24.01849
3985514,49.81822,24.00318
3485467,49.84705,23.96675
3337008,49.78381,24.06875
2755082,49.79228,24.05338
1644271,49.85532,24.03515
2936689,49.86725,24.05099
2999334,49.79724,23.9894
2651237,49.86405,24.00887
1178815,49.85254,24.02796
3668300,49.84369,24.02578
3274038,49.81052,24.02147
1463976,49.83046,24.03235
3691558,49.84952,24.02384
1888168,49.81659,24.02353
2035189,49.83752,24.03187
711776,49.86205,24.03673
1797244,49.85692,23.98277
2208943,49.78596,24.05285
1047841,49.83643,24.0025
906529,49.828,23.98719
1965955,49.82806,24.03941
3812181,49.8147,23.96262
2619156,49.862,24.05134
3183542,49.79819,24.05779
3487485,49.79002,24.05768
3324985,49.87445,23.95616
1933035,49.84124,24.00639
1643842,49.79944,23.99567
1221499,49.83697,24.01542
3684194,49.84462,23.95988
2773870,49.79459,24.06504
2108118,49.84141,24.0352
2169566,49.850697,23.991444
663842,49.85927,24.01852
3515464,49.84499,24.01647
3450219,49.84216,24.0349
1518364,49.86137,24.01805
1243265,49.84523,24.03193
2941757,49.79087,24.06903
595829,49.84828,24.02369
2146896,49.82965,23.90258
2534761,49.83313,24.03752
3052081,49.83863,24.06272
3500511,49.83807,24.03142
383152,49.80536,24.00196
2781865,49.86089,24.01679
2129923,49.82509,24.04039
1166240,49.83951,24.03617
552679,49.77687,23.97681
1093372,49.90461,23.95865
1031342,49.86135,24.01713
1003156,49.82483,23.99168
680497,49.78827,24.01748
3375301,49.80363,24.01023
3623972,49.86769,24.01102
832751,49.78793,24.05956
2127661,49.84563,23.97116
1069373,49.83592,24.03422
2763903,49.87355,24.0604
1685635,49.81843,23.96944
1299537,49.84957,24.02386
2721813,49.78403,24.06288
3319219,49.8687,24.05733
1042968,49.74581,23.93307
3783096,49.82993,24.02704
894566,49.80518,24.00788
1915712,49.80285,23.9967
1459604,49.65026,23.84924
386253,49.83978,24.02625
1927207,49.83221,23.99677
634676,49.87272,24.06132
1650161,49.85088,24.00324
939692,49.80772,23.98419
780688,49.91756,23.92465
2169433,49.90668,24.09632
1669862,49.80794,24.00006
1790431,49.80374,23.99287
1482581,49.83801,24.04969
963596,49.83804,24.0018
2571358,49.78301,24.05942
3796023,49.78354,24.01855
1281644,49.85052,24.02427
1746733,49.82784,23.96817
3519510,49.8,23.9876
2780586,49.82859,24.01218
2728469,49.84705,23.96675
1774643,49.83943,24.02998
3209236,49.82463,24.01408
1904746,49.78771,24.05335
663026,49.7972,24.06167
2921187,49.84838,23.96755
951129,49.82924,24.00841
398326,49.841,24.02925
1868677,49.79242,24.01865
2893719,49.82164,23.98547
3514601,49.84192,24.05703
693828,49.87231,23.94726
591377,49.8313,23.9821
554561,49.77719,24.01338
475784,49.85467,24.02366
1627585,49.82001,23.97183
810966,49.85423,24.02281
683457,49.81984,23.92575
2662611,49.84007,24.01371
3790556,49.77717,24.01278
1419255,49.81703,24.07942
1644442,49.82042,23.98596
1970428,49.8357,24.04113
707233,49.86462,24.05338
2827826,49.86169,24.05138
3037716,49.87191,24.05395
1737430,49.74961,23.98992
2558473,49.91352,23.9487
1273227,49.84481,24.01888
548718,49.83879,24.03053
2234277,49.7952,24.02079
1187263,49.84129,24.09798
655017,49.86011,24.01748
2875373,49.78564,24.02408
3214591,49.79951,24.01568
2209456,49.80352,24.01929
1895945,49.81177,23.99072
2731832,49.79719,24.02841
682317,49.79139,24.07267
489487,49.87795,24.04293
1968256,49.89821,24.00807
2086480,49.84102,24.02924
610784,49.84548,24.00887
1139964,49.81414,24.07366
3104507,49.83179,23.9961
3399832,49.85787,24.01926
383163,49.83386,24.05225
677173,49.81655,23.97408
1600510,49.82748,24.036
1937336,49.84617,24.01262
2455810,49.81596,24.05795
3997278,49.84595,24.02511
1381744,49.8393,24.03087
1664011,49.83913,24.03191
624046,49.78189,24.05356
3854033,49.87219,24.05259
3628804,49.83648,23.99697
3512158,49.77348,24.01125
2115000,49.81214,24.00039
579706,49.81191,24.04045
335017,49.82308,23.96496
3882254,49.91224,24.04421
399240,49.83658,23.90551
3787284,49.8742,23.93239
1073337,49.84974,24.02052
1190834,49.832,24.00875
596735,49.81444,23.98767
693833,49.81726,24.02955
817635,49.80607,24.00484
2575895,49.82951,24.02096
635785,49.83412,24.00253
1697559,49.81369,23.95995
1402453,49.84191,24.02852
3238819,49.90126,24.08626
1910478,49.87757,24.07777
3573000,49.83972,23.99442
2855422,49.78884,24.06058
896713,49.80635,24.01631
2819347,49.8357,24.04113
1142466,49.69121,24.22185
3323559,49.82307,24.08121
2289421,49.80844,23.98583
660162,49.8259,23.95602
660821,49.8359,24.04174
930837,49.84614,23.96699
3078337,49.81395,24.06541
3406596,49.80014,23.99001
3900566,49.86167,23.96322
2796081,49.85867,24.03198
1200634,49.87952,24.04634
1110226,49.81554,23.99532
1860808,49.82456,24.04931
3009156,49.88087,24.08212
525053,49.74972,23.98888
2313871,49.83955,24.03848
3758887,49.8451,24.02939
3532465,49.80615,24.14372
2731165,49.78896,24.05723
2487730,49.86787,24.05798
3532652,49.81692,24.02128
2853147,49.8391,23.84389
1286262,49.81984,24.0598
367352,49.82318,24.14013
1261906,49.83853,24.03482
839058,49.80705,23.97896
869971,49.84694,24.00471
664348,49.87405,24.05339
1750452,49.7827,24.07441
2676471,49.85185,24.05233
2069809,49.82901,23.96447
3182674,49.83792,24.05831
1289101,49.83972,23.99442
1213884,49.86142,24.01194
2020298,49.86631,24.0246
3186588,49.83169,24.02944
4001997,49.82278,24.00028
2436889,49.83856,24.03468
1552980,49.85995,23.89714
2876565,49.79834,24.01853
3189874,49.89394,24.12466
2868550,49.76642,24.05806
850869,49.82223,23.98005
1260376,49.80711,23.97939
2820970,49.82269,24.13962
3816157,49.7848,24.0522
1784804,49.80845,23.91013
3810232,49.80339,23.80702
2008720,49.81672,23.98482
2771333,49.85642,24.0602
1491922,49.85536,24.02531
1168138,49.78172,24.05254
1695356,49.86381,24.01566
388922,49.87508,23.93157
3293569,49.81543,23.89782
2971590,49.8554,24.02563
1426874,49.84667,24.03163
3475708,49.81369,23.95995
3468883,49.78566,24.07012
1893276,49.83413,24.03723
3390478,49.83599,24.03424
2004692,49.84698,24.03329
2672572,49.78973,24.05513
1517061,49.90451,24.09436
3465306,49.87989,24.03578
3321700,49.82436,23.9037
3038577,49.81777,23.98521
2244216,49.81372,23.96011
3072578,49.7969,24.03965
466311,49.82249,23.97317
3839017,49.87366,24.05952
1071890,49.84121,24.02643
1671294,49.8027,23.986
2114483,49.8449,23.96011
3013216,49.84885,24.02426
1088647,49.82924,24.00841
1669981,49.81372,23.96011
3278717,49.84465,23.99697
3154388,49.85974,24.06435
2353853,49.83889,24.03413
3243044,49.8975,24.09303
580953,49.83859,23.86358
2586068,49.84219,24.02654
3501876,49.80391,23.97948
2575918,49.84523,24.02942
3447407,49.84631,24.02224
807164,49.87154,23.94447
3347323,49.83093,23.97265
1480748,49.83879,24.03053
3190174,49.84305,24.02269
3133636,49.86845,23.95244
3374800,49.8077,24.14932
1936161,49.8427,23.99802
3217838,49.74542,23.93418
570880,49.85194,24.01978
3086051,49.85951,24.0581
1981946,49.84794,23.97012
1910508,49.79759,24.05094
3779229,49.87617,24.08739
815678,49.78163,24.0523
3565357,49.86434,24.05243
3679354,49.77116,23.96966
2575992,49.90396,23.9403
1863049,49.82848,24.00488
3659636,49.78826,23.94398
3641244,49.80556,24.0083
2824602,49.84012,24.04264
3484254,49.85355,24.04086
3183551,49.8021,24.052
2045019,49.81798,24.05416
3180531,49.87434,24.0397
1998448,49.84394,24.02747
3439248,49.7856,24.05418
581020,49.81843,23.97308
1920763,49.83661,24.05247
1088950,49.86744,24.06619
1391210,49.78573,24.05936
2521684,49.82371,24.0023
1983420,49.86405,24.00887
3140868,49.82082,23.9682
1147161,49.82875,24.06937
1198406,49.81641,24.07916
1127750,49.84189,24.08866
2487932,49.86046,24.01765
2776178,49.79438,24.06667
2423190,49.861,24.0218
979006,49.86287,24.03445
1653279,49.84291,24.00886
2749467,49.86984,23.95218
1434466,49.81382,24.14326
3345234,49.80536,24.00196
